Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0003729	abnormal photoreceptor outer segment morphology
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0003731	abnormal retinal outer nuclear layer morphology
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0003728	abnormal retinal photoreceptor layer morphology
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0005103	abnormal retinal pigmentation
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0003084	abnormal skeletal muscle fiber morphology
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0001262	decreased body weight
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0003998	decreased thermal nociceptive threshold
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0002027	increased lung adenocarcinoma incidence
Lmo7	current symbol	MGI:1353586	Lmo7	LIM domain only 7	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0005294	abnormal heart ventricle morphology
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0006267	abnormal intercalated disc morphology
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0000278	abnormal myocardial fiber morphology
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0004090	abnormal sarcomere morphology
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0004091	abnormal Z lines
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0004146	absent M lines
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0006138	congestive heart failure
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0001262	decreased body weight
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0011629	decreased mitochondria number
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0002795	dilated cardiomyopathy
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0004937	dilated heart
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0002753	dilated heart left ventricle
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0008022	dilated heart ventricle
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0001402	hypoactivity
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0002833	increased heart weight
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0001636	irregular heartbeat
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0002083	premature death
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0003233	prolonged QT interval
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0001954	respiratory distress
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0000280	thin ventricular wall
Lmod2	current symbol	MGI:2135672	Lmod2	leiomodin 2 (cardiac)	protein coding gene	MP:0001512	trunk curl
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0000003	abnormal adipose tissue morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003658	abnormal capillary morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0004039	abnormal cardiac cell glucose uptake
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001544	abnormal cardiovascular system physiology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005280	abnormal fatty acid level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0002078	abnormal glucose homeostasis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0002118	abnormal lipid homeostasis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001547	abnormal lipid level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0000598	abnormal liver morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0004007	abnormal lung vasculature morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0002270	abnormal pulmonary alveolus morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0000759	abnormal skeletal muscle morphology
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001177	atelectasis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003141	cardiac fibrosis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005608	cardiac interstitial fibrosis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001575	cyanosis
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0000186	decreased circulating HDL cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0000183	decreased circulating LDL cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001548	hyperlipidemia
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001260	increased body weight
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003982	increased cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005178	increased circulating cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001556	increased circulating HDL cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003980	increased circulating phospholipid level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0001552	increased circulating triglyceride level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005145	increased circulating VLDL cholesterol level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003975	increased circulating VLDL triglyceride level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003819	increased left ventricle diastolic pressure
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003820	increased left ventricle systolic pressure
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0008908	increased total fat pad weight
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0005317	increased triglyceride level
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0010019	liver vascular congestion
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0003717	pallor
Lpl	current symbol	MGI:96820	Lpl	lipoprotein lipase	protein coding gene	MP:0010018	pulmonary vascular congestion
Lpl	human synonym	MGI:104808	Lcp1	lymphocyte cytosolic protein 1	protein coding gene	MP:0002451	abnormal macrophage physiology
Lpl	human synonym	MGI:104808	Lcp1	lymphocyte cytosolic protein 1	protein coding gene	MP:0002463	abnormal neutrophil physiology
Lpl	human synonym	MGI:104808	Lcp1	lymphocyte cytosolic protein 1	protein coding gene	MP:0008652	decreased interleukin-1 secretion
Lpl	human synonym	MGI:104808	Lcp1	lymphocyte cytosolic protein 1	protein coding gene	MP:0005387	immune system phenotype
Lpl	human synonym	MGI:104808	Lcp1	lymphocyte cytosolic protein 1	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
Lrrc10	current symbol	MGI:2448063	Lrrc10	leucine rich repeat containing 10	protein coding gene	MP:0002169	no abnormal phenotype detected
Lrrfip1	current symbol	MGI:1342770	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	protein coding gene	
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0000266	abnormal heart morphology
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005266	abnormal metabolism
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005329	abnormal myocardium layer morphology
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0003957	abnormal nitric oxide homeostasis
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001574	abnormal oxygen level
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0009409	abnormal skeletal muscle fiber type ratio
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0003081	abnormal soleus morphology
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001622	abnormal vasculogenesis
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001625	cardiac hypertrophy
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005385	cardiovascular system phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005384	cellular phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0006138	congestive heart failure
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001698	decreased embryo size
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005598	decreased ventricle muscle contractility
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001785	edema
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0003984	embryonic growth retardation
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005380	embryo phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005378	growth/size/body region phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0002625	heart left ventricle hypertrophy
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005397	hematopoietic system phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0001914	hemorrhage
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005376	homeostasis/metabolism phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005039	hypoxia
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005601	increased angiogenesis
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0020330	increased capillary density
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0003022	increased coronary flow rate
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0002608	increased hematocrit
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005564	increased hemoglobin content
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0003646	muscle fatigue
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005369	muscle phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005312	pericardial effusion
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0005388	respiratory system phenotype
Mb	current symbol	MGI:96922	Mb	myoglobin	protein coding gene	MP:0002652	thin myocardium
Mdh1	current symbol	MGI:97051	Mdh1	malate dehydrogenase 1, NAD (soluble)	protein coding gene	MP:0005584	abnormal enzyme/coenzyme activity
Mdh1	current symbol	MGI:97051	Mdh1	malate dehydrogenase 1, NAD (soluble)	protein coding gene	MP:0011091	prenatal lethality, complete penetrance
Mki67	current symbol	MGI:106035	Mki67	antigen identified by monoclonal antibody Ki 67	protein coding gene	MP:0002169	no abnormal phenotype detected
Mlip	current symbol	MGI:1916892	Mlip	muscular LMNA-interacting protein	protein coding gene	
Mmadhc	current symbol	MGI:1923786	Mmadhc	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria	protein coding gene	
Mmd	current symbol	MGI:1914718	Mmd	monocyte to macrophage differentiation-associated	protein coding gene	
Mrpl33	current symbol	MGI:2137225	Mrpl33	mitochondrial ribosomal protein L33	protein coding gene	
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0002398	abnormal bone marrow cell morphology/development
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008249	abnormal common lymphocyte progenitor cell morphology
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0002161	abnormal fertility/fecundity
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0010763	abnormal hematopoietic stem cell physiology
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008250	abnormal myeloid leukocyte morphology
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0005017	decreased B cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0001265	decreased body size
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0001262	decreased body weight
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0000333	decreased bone marrow cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008075	decreased CD4-positive, alpha beta T cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008079	decreased CD8-positive, alpha-beta T cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008813	decreased common myeloid progenitor cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0010132	decreased DN2 thymocyte number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0010134	decreased DN3 thymocyte number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0005089	decreased double-negative T cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0005092	decreased double-positive T cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0002875	decreased erythrocyte cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0000334	decreased granulocyte number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0004810	decreased hematopoietic stem cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008215	decreased immature B cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0000221	decreased leukocyte cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0003884	decreased macrophage cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008211	decreased mature B cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0008209	decreased pre-B cell number
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0004953	decreased spleen weight
Msi2	current symbol	MGI:1923876	Msi2	musashi RNA-binding protein 2	protein coding gene	MP:0003447	decreased tumor growth/size
