gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi		chr	left	right	FPKM	FPKM_avg
NM_023131	2729641	chr19	4622550	4625617	2.91042	2.24708	3.57377		chr19	4622550	4625617	4.17787	3.544145
NM_021287	2729737	chr19	4711222	4752352	0.480419	0.367485	0.593353		chr19	4711222	4752352	0.377778	0.4290985
NM_025717	2729773	chr19	4756524	4765940	7.33198	6.39582	8.26814		chr19	4756524	4765940	8.29646	7.81422
NM_009032	2729815	chr19	4784292	4793877	7.43656	6.64366	8.22946		chr19	4784292	4793877	7.89108	7.66382
NM_019869	2729841	chr19	4800924	4811634	9.68972	8.82131	10.5581		chr19	4800924	4811634	12.5007	11.09521
NM_016892	2729861	chr19	4825365	4839322	5.89472	4.79054	6.99891		chr19	4825365	4839322	5.71542	5.80507
NM_019861	2729867	chr19	4855128	4860912	5.06428	4.31555	5.813		chr19	4855128	4860912	4.86136	4.96282
NM_013456	2729869	chr19	4861222	4877884	0.575803	0.365822	0.785785		chr19	4861222	4877884	0.634582	0.6051925
NM_001168516	2729871	chr19	4878667	4885396	1.42181	1.0516	1.79202		chr19	4878667	4885396	0.568238	0.995024
NM_001033128	2729875	chr19	4886883	4906627	0.581222	0.43052	0.731923		chr19	4886883	4906627	0.906218	0.74372
NM_133803	2729877	chr19	4907228	4928287	10.9189	9.97562	11.8621		chr19	4907228	4928287	13.6708	12.29485
NM_172835	2729885	chr19	4931854	4943092	0.0564331	0	0.136242		chr19	4931854	4943092	0.0835404	0.06998675
NM_025553	2729891	chr19	4962314	4964943	23.7986	21.2812	26.3159		chr19	4962314	4964943	17.5411	20.66985
NM_153553	2729911	chr19	4984354	4989971	0.633783	0.428157	0.83941		chr19	4984354	4989971	0.757158	0.6954705
NM_007854	2730049	chr19	5024005	5031972	2.98362	2.47004	3.4972		chr19	5024005	5031972	4.36225	3.672935
NM_175383	2730069	chr19	5038825	5041134	5.58641	4.81171	6.3611		chr19	5038825	5041134	7.60716	6.596785
NM_134155	2730073	chr19	5041403	5049917	4.16656	3.34146	4.99166		chr19	5041403	5049917	4.71666	4.44161
NM_145495	2730075	chr19	5050807	5057071	0.91616	0.697156	1.13516		chr19	5050807	5057071	0.891238	0.903699
NM_054042	2730085	chr19	5068077	5070639	2.21864	1.78353	2.65376		chr19	5068077	5070639	3.89491	3.056775
NM_001001885	2730095	chr19	5079336	5085477	0.637301	0.449371	0.82523		chr19	5079336	5085477	0.396512	0.5169065
NM_026553	2730097	chr19	5088552	5092856	8.94021	7.78119	10.0992		chr19	5088552	5092856	7.52555	8.23288
NM_009920	2730097	chr19	5092870	5098418	1.3697	0.877689	1.86171		chr19	5092870	5098418	1.22094	1.29532
NM_029576	2730103	chr19	5099206	5106996	25.0932	23.3641	26.8222		chr19	5099206	5106996	32.2951	28.69415
NM_008451	2730109	chr19	5107745	5118408	3.73186	3.21184	4.25188		chr19	5107745	5118408	6.20382	4.96784
NM_153129	2730135	chr19	5133684	5273119	4.73923	4.25074	5.22772		chr19	5133684	5273119	6.96289	5.85106
NM_030109	2730139	chr19	5273920	5295455	24.1749	22.8963	25.4534		chr19	5273920	5295455	32.362	28.26845
NM_001024717	2730147	chr19	5298330	5308738	0.541814	0.320619	0.763008		chr19	5298330	5308738	0.668392	0.605103
NM_001038231	2730229	chr19	5364639	5366347	6.45831	5.13744	7.77918		chr19	5364639	5366347	8.14073	7.29952
NM_011793	2730229	chr19	5364639	5366645	55.0335	43.3454	66.7215		chr19	5364639	5366645	70.165	62.59925
NM_027236	2730229	chr19	5366812	5371511	8.1463	7.29699	8.99561		chr19	5366812	5371511	9.02265	8.584475
NM_016882	2730251	chr19	5377522	5388703	3.36269	2.97871	3.74667		chr19	5377522	5388703	5.04018	4.201435
NR_033224	2730251	chr19	5388335	5390069	0.30811	0.296005	0.320215		chr19	5388335	5390069	0.568877	0.4384935
NR_027940	2730293	chr19	5406873	5417587	6.04813	5.46363	6.63264		chr19	5406873	5417587	7.78677	6.91745
NR_027938	2730293	chr19	5406873	5422846	0.863454	0.81695	0.909957		chr19	5406873	5422846	0.484998	0.674226
NR_015545	2730293	chr19	5406873	5422846	0.3781	0.363585	0.392615		chr19	5406873	5422846	0.723197	0.5506485
NM_024176	2730293	chr19	5422823	5424916	34.8479	32.0236	37.6721		chr19	5422823	5424916	36.2821	35.565
NM_134149	2730295	chr19	5425143	5427314	6.89896	5.90576	7.89215		chr19	5425143	5427314	7.81224	7.3556
NM_198616	2730329	chr19	5453162	5457549	2.03025	1.71171	2.34879		chr19	5453162	5457549	2.09019	2.06022
NM_021438	2730335	chr19	5460693	5464994	8.97751	7.62568	10.3293		chr19	5460693	5464994	8.96459	8.97105
NM_009985	2730335	chr19	5465239	5468498	0.754174	0.388346	1.12		chr19	5465239	5468498	0.394037	0.5741055
NM_021474	2730365	chr19	5474689	5481854	6.99	5.99898	7.98101		chr19	5474689	5481854	7.22851	7.109255
NM_027877	2730373	chr19	5482839	5488336	3.41357	2.80164	4.02549		chr19	5482839	5488336	3.34177	3.37767
NM_007687	2730379	chr19	5490454	5494031	132.163	127.223	137.103		chr19	5490454	5494031	147.282	139.7225
NM_001024560	2730381	chr19	5495277	5510489	2.55059	1.96926	3.13192		chr19	5495277	5510489	2.58255	2.56657
NM_023781	2730381	chr19	5502770	5503787	0.483677	0.161226	0.806128		chr19	5502770	5503787	0.477339	0.480508
NM_019935	2730527	chr19	5549136	5560575	0.320394	0.16498	0.475808		chr19	5549136	5560575	0.130198	0.225296
NM_001033448	2730543	chr19	5568073	5571261	0.459587	0.279322	0.639851		chr19	5568073	5571261	0.610567	0.535077
NM_026616	2730593	chr19	5601872	5602959	16.4136	14.0567	18.7704		chr19	5601872	5602959	17.0334	16.7235
NM_178637	2730593	chr19	5603417	5610029	7.15979	6.15227	8.16732		chr19	5603417	5610029	7.34581	7.2528
NM_009045	2730619	chr19	5637489	5648130	4.72107	4.10382	5.33832		chr19	5637489	5648130	6.98881	5.85494
NM_001164481	2730621	chr19	5651184	5663707	3.34231	1.85171	4.8329		chr19	5651184	5663707	2.51866	2.930485
NM_001164480	2730621	chr19	5651184	5663707	0.884151	0.495587	1.27272		chr19	5651184	5663707	3.28928	2.0867155
NM_144868	2730629	chr19	5664634	5688908	4.34142	3.97995	4.70289		chr19	5664634	5688908	5.99985	5.170635
NM_022012	2730631	chr19	5689130	5702864	4.74265	4.2205	5.2648		chr19	5689130	5702864	5.34712	5.044885
NM_010609	2730643	chr19	5704475	5707101	0.391445	0.114651	0.668238		chr19	5704475	5707101	0.434605	0.413025
NM_001114597	2730647	chr19	5707373	5726317	16.5007	15.7503	17.2511		chr19	5707373	5726317	21.4418	18.97125
NM_181452	2730663	chr19	5728087	5729666	6.31375	2.38706	10.2404		chr19	5728087	5729666	7.10937	6.71156
NM_023166	2730663	chr19	5728087	5729666	7.7929	2.9427	12.6431		chr19	5728087	5729666	6.69115	7.242025
NM_020491	2730669	chr19	5730305	5731721	12.04	10.0869	13.9932		chr19	5730305	5731721	10.7879	11.41395
NM_008520	2730701	chr19	5740903	5758532	5.39444	5.00225	5.78663		chr19	5740903	5758532	9.32241	7.358425
NM_023912	2730701	chr19	5758426	5771401	7.92268	7.41227	8.43309		chr19	5758426	5771401	9.39897	8.660825
NR_002847	2730747	chr19	5795689	5802671	663.93	659.371	668.49		chr19	5795689	5802671	602.578	633.254
NR_003513	2730919	chr19	5842301	5845478	3.37188	2.89018	3.85358		chr19	5842301	5845478	3.76913	3.570505
NM_026169	2730935	chr19	5850973	5875208	3.64255	3.14102	4.14407		chr19	5850973	5875208	5.12815	4.38535
NM_134154	2730943	chr19	5878465	5885768	0.775255	0.471175	1.07933		chr19	5878465	5885768	1.26535	1.0203025
NM_198634	2730957	chr19	5891137	5894107	0.439127	0.226074	0.652179		chr19	5891137	5894107	0.497221	0.468174
NM_011262	2730983	chr19	5897134	5912866	11.1302	10.1791	12.0813		chr19	5897134	5912866	15.4234	13.2768
NM_026772	2730991	chr19	5917560	5918993	4.76757	3.91472	5.62042		chr19	5917560	5918993	5.64612	5.206845
NM_008893	2731043	chr19	5940542	5964206	4.35493	3.54993	5.15992		chr19	5940542	5964206	5.4754	4.915165
NM_001164057	2731043	chr19	5941105	5964206	0.977608	0.826335	1.12888		chr19	5941105	5964206	0.899101	0.9383545
NM_001110504	2731053	chr19	5988544	6015825	0.377178	0.12273	0.631626		chr19	5988544	6015825	1.90389	1.140534
NM_007600	2731053	chr19	5988544	6015247	1.97329	0.636322	3.31025		chr19	5988544	6015247	1.25899	1.61614
NM_028769	2731115	chr19	6046575	6053717	3.31897	3.03635	3.60159		chr19	6046575	6053717	4.9921	4.155535
NM_026246	2731115	chr19	6053629	6057751	10.0717	9.16587	10.9776		chr19	6053629	6057751	11.6331	10.8524
NM_001160239	2731117	chr19	6057892	6059518	120.469	113.611	127.327		chr19	6057892	6059518	57.4595	88.96425
NM_013859	2731125	chr19	6061206	6062468	2.38197	1.7396	3.02434		chr19	6061206	6062468	2.90639	2.64418
NM_028454	2731129	chr19	6062820	6067850	0.776041	0.708877	0.843205		chr19	6062820	6067850	1.27645	1.0262455
NM_001081041	2731129	chr19	6067841	6077187	3.48997	2.96247	4.01748		chr19	6067841	6077187	4.65382	4.071895
NM_001111317	2731149	chr19	6080037	6080785	0.365517	0.337685	0.393349		chr19	6080037	6080785	0.13722	0.2513685
NM_024231	2731149	chr19	6080762	6084891	5.31076	4.34367	6.27784		chr19	6080762	6084891	6.32187	5.816315
NM_026410	2731151	chr19	6085096	6091773	4.43012	3.71728	5.14297		chr19	6085096	6091773	4.49945	4.464785
NM_001009546	2731221	chr19	6105797	6115555	0.341902	0.159148	0.524656		chr19	6105797	6115555	0.289219	0.3155605
NM_133678	2731225	chr19	6116003	6118586	3.22205	2.50604	3.93806		chr19	6116003	6118586	4.08274	3.652395
NM_026912	2731233	chr19	6119403	6128215	2.6422	2.02995	3.25445		chr19	6119403	6128215	3.62266	3.13243
NM_019722	2731253	chr19	6134388	6141137	11.0063	9.34225	12.6703		chr19	6134388	6141137	13.1898	12.09805
NM_130453	2731281	chr19	6226400	6227767	0.205515	0.195277	0.215752		chr19	6226400	6227767	0.110433	0.157974
NM_198168	2731281	chr19	6227766	6235840	3.38656	2.86569	3.90742		chr19	6227766	6235840	4.13902	3.76279
NM_194348	2731293	chr19	6241667	6262304	2.26291	1.98357	2.54225		chr19	6241667	6262304	3.1521	2.707505
NM_010119	2731323	chr19	6276895	6300096	10.1512	9.31611	10.9864		chr19	6276895	6300096	11.4336	10.7924
NM_001033342	2731341	chr19	6306456	6325652	1.30847	1.09001	1.52693		chr19	6306456	6325652	1.5838	1.446135
NM_001168489	2731351	chr19	6335012	6340894	4.10019	2.87564	5.32475		chr19	6335012	6340894	5.51971	4.80995
NM_001168490	2731351	chr19	6335038	6340894	0.997822	0.558594	1.43705		chr19	6335038	6340894	1.98194	1.489881
NM_009006	2731353	chr19	6341249	6353527	3.21372	2.67995	3.74749		chr19	6341249	6353527	3.87155	3.542635
NM_011750	2731417	chr19	6363689	6378038	3.85808	3.16662	4.54955		chr19	6363689	6378038	6.09289	4.975485
NM_001110791	2731417	chr19	6363689	6378038	14.6032	11.917	17.2893		chr19	6363689	6378038	20.9209	17.76205
NM_011224	2731445	chr19	6384428	6398459	24.8193	23.438	26.2005		chr19	6384428	6398459	41.1496	32.98445
NM_011242	2731457	chr19	6400582	6415216	1.66982	1.26182	2.07782		chr19	6400582	6415216	2.26284	1.96633
NM_020253	2731459	chr19	6428015	6533217	0.128017	0.0575613	0.198474		chr19	6428015	6533217	0.133939	0.130978
NM_019924	2731541	chr19	6903573	6915091	2.26998	1.87026	2.6697		chr19	6903573	6915091	2.17077	2.220375
NM_001081291	2731549	chr19	6919112	6932701	0.132258	0.0558986	0.208617		chr19	6919112	6932701	0.0870163	0.10963715
NM_012021	2731595	chr19	6981308	6984135	31.7764	28.5988	34.9541		chr19	6981308	6984135	34.3392	33.0578
NM_001166370	2731595	chr19	6984187	6985513	7.97868	7.22654	8.73082		chr19	6984187	6985513	8.23207	8.105375
NM_007953	2731595	chr19	6985466	6996298	9.24928	8.50831	9.99024		chr19	6985466	6996298	10.6046	9.92694
NM_001039494	2731601	chr19	6996915	6999870	0.279926	0	0.559851		chr19	6996915	6999870	0.207193	0.2435595
NM_008431	2731603	chr19	7000179	7009005	0.0630034	0	0.152104		chr19	7000179	7009005	0.0310889	0.04704615
NM_207220	2731613	chr19	7012559	7015969	3.37419	2.71873	4.02965		chr19	7012559	7015969	4.241	3.807595
NM_007522	2731617	chr19	7016344	7026383	5.60858	4.68964	6.52753		chr19	7016344	7026383	6.3152	5.96189
NM_008874	2731629	chr19	7028202	7044242	3.68713	3.24877	4.12548		chr19	7028202	7044242	5.22034	4.453735
NM_008889	2731665	chr19	7049537	7051814	18.1919	16.1116	20.2723		chr19	7049537	7051814	18.8646	18.52825
NM_008020	2731669	chr19	7052230	7054930	13.067	10.9576	15.1765		chr19	7052230	7054930	11.1714	12.1192
NM_011697	2731681	chr19	7056961	7062093	35.6545	33.1412	38.1678		chr19	7056961	7062093	46.5739	41.1142
NM_020566	2731685	chr19	7062400	7066762	8.84898	7.33139	10.3666		chr19	7062400	7066762	7.12769	7.988335
NM_026675	2731687	chr19	7067508	7070527	3.06364	2.24483	3.88245		chr19	7067508	7070527	3.48237	3.273005
NM_153597	2731689	chr19	7070620	7073536	3.01342	2.37567	3.65116		chr19	7070620	7073536	2.12321	2.568315
NM_153795	2731689	chr19	7073447	7093959	0.822384	0.667192	0.977575		chr19	7073447	7093959	0.837236	0.82981
NM_016737	2731693	chr19	7095185	7114516	35.6065	33.7138	37.4992		chr19	7095185	7114516	46.6726	41.13955
NM_134147	2731711	chr19	7131257	7272552	8.57341	7.36094	9.78587		chr19	7131257	7272552	9.39178	8.982595
NM_134150	2731711	chr19	7272695	7280774	20.2717	18.6461	21.8974		chr19	7272695	7280774	22.7079	21.4898
NM_007750	2731751	chr19	7289647	7292106	239.822	230.013	249.63		chr19	7289647	7292106	255.304	247.563
NM_027643	2731793	chr19	7300157	7315712	7.55998	6.84958	8.27037		chr19	7300157	7315712	10.8208	9.19039
NM_054048	2731821	chr19	7344253	7349715	5.12904	4.38287	5.8752		chr19	7344253	7349715	8.2489	6.68897
NM_001080390	2731823	chr19	7349885	7369927	2.84071	2.10604	3.57537		chr19	7349885	7369927	4.04937	3.44504
NM_001080388	2731823	chr19	7349885	7416334	1.9837	1.01094	2.95645		chr19	7349885	7416334	5.18831	3.586005
NM_001033139	2731867	chr19	7430953	7457516	2.91879	2.42452	3.41307		chr19	7430953	7457516	3.75267	3.33573
NM_001167831	2731867	chr19	7447712	7457516	1.71606	1.48101	1.95111		chr19	7447712	7457516	1.77941	1.747735
NM_175381	2731963	chr19	7492114	7500393	8.42882	8.1003	8.75734		chr19	7492114	7500393	10.3116	9.37021
NM_001003934	2731963	chr19	7500390	7557779	3.12542	3.02806	3.22279		chr19	7500390	7557779	2.5877	2.85656
NM_053076	2731963	chr19	7500390	7557771	30.8209	29.4081	32.2338		chr19	7500390	7557771	47.4658	39.14335
NM_146091	2731981	chr19	7568927	7613098	6.11792	5.65991	6.57593		chr19	7568927	7613098	5.7486	5.93326
NM_139269	2732015	chr19	7631948	7663035	9.53327	8.76412	10.3024		chr19	7631948	7663035	9.76045	9.64686
NM_019516	2732061	chr19	7671150	7681666	0.158709	0.0464848	0.270933		chr19	7671150	7681666	0.215365	0.187037
NM_025731	2732067	chr19	7687058	7713728	0.157056	0	0.338408		chr19	7687058	7713728	0.103332	0.130194
NM_008577	2732741	chr19	8781371	8788387	4.70826	3.61918	5.79734		chr19	8781371	8788387	6.80329	5.755775
NM_001161413	2732741	chr19	8781371	8797859	1.64057	1.28023	2.00091		chr19	8781371	8797859	1.90977	1.77517
NR_002896	2732743	chr19	8797976	8800816	32.3796	28.5233	36.236		chr19	8797976	8800816	32.8846	32.6321
NR_004445	2732743	chr19	8800355	8800481	13.0132	8.26145	17.765		chr19	8800355	8800481	8.56179	10.787495
NM_134139	2732767	chr19	8810328	8815114	7.127	5.98941	8.26459		chr19	8810328	8815114	7.66081	7.393905
NM_001167799	2732767	chr19	8815913	8830131	8.81487	7.36395	10.2658		chr19	8815913	8830131	9.50392	9.159395
NM_019829	2732767	chr19	8816292	8830131	3.48903	2.95082	4.02724		chr19	8816292	8830131	4.28579	3.88741
NM_016813	2732777	chr19	8831592	8845400	18.8088	17.467	20.1505		chr19	8831592	8845400	25.7416	22.2752
NM_025791	2732779	chr19	8845485	8846965	16.4976	14.3017	18.6935		chr19	8845485	8846965	14.0114	15.2545
NM_026325	2732779	chr19	8847011	8848957	3.8002	1.66669	5.9337		chr19	8847011	8848957	5.41825	4.609225
NR_028419	2732779	chr19	8847011	8848957	5.06079	2.21212	7.90947		chr19	8847011	8848957	1.33105	3.19592
NR_015538	2732779	chr19	8848974	8851452	0.483822	0.384661	0.582983		chr19	8848974	8851452	0.532277	0.5080495
NM_146092	2732779	chr19	8848981	8860753	2.00359	1.5547	2.45247		chr19	8848981	8860753	1.82942	1.916505
NM_026329	2732789	chr19	8867618	8873047	20.3065	18.045	22.5681		chr19	8867618	8873047	19.3883	19.8474
NM_001098237	2732791	chr19	8877019	8879344	0.563458	0.317545	0.809372		chr19	8877019	8879344	0.714953	0.6392055
NM_027412	2732819	chr19	8883564	8893784	6.28418	5.65495	6.9134		chr19	8883564	8893784	7.39824	6.84121
NM_001081196	2732821	chr19	8893890	8908632	13.4777	12.7604	14.1951		chr19	8893890	8908632	19.5749	16.5263
NM_010316	2732845	chr19	8911418	8913736	1.03891	0.932568	1.14525		chr19	8911418	8913736	0.722892	0.880901
NM_001136064	2732845	chr19	8911956	8923172	3.14465	2.12494	4.16435		chr19	8911956	8923172	3.78253	3.46359
NM_008144	2732845	chr19	8913817	8923172	1.71654	1.20782	2.22525		chr19	8913817	8923172	1.18284	1.44969
NM_001013019	2732849	chr19	8925274	8928399	0.359715	0.185227	0.534202		chr19	8925274	8928399	0.187942	0.2738285
NM_146093	2732869	chr19	8946048	8950146	31.5869	29.0014	34.1725		chr19	8946048	8950146	33.4183	32.5026
NM_001160356	2732883	chr19	8954505	8955423	8.57082	7.0674	10.0742		chr19	8954505	8955423	9.0441	8.80746
NR_027866	2732893	chr19	8962878	8963260	3.57591	2.14534	5.00648		chr19	8962878	8963260	3.59982	3.587865
NM_025463	2732895	chr19	8963392	8965230	19.731	17.0826	22.3794		chr19	8963392	8965230	15.6386	17.6848
NM_176843	2732905	chr19	8967476	8972379	2.78723	2.35706	3.2174		chr19	8967476	8972379	3.13546	2.961345
NM_008060	2732909	chr19	8972600	8991155	14.3003	13.3983	15.2022		chr19	8972600	8991155	21.8817	18.091
NM_024256	2732923	chr19	8994882	9001726	7.07347	6.0854	8.06153		chr19	8994882	9001726	7.38941	7.23144
NM_009073	2732925	chr19	9001871	9003846	0.823772	0.480235	1.16731		chr19	9001871	9003846	0.636243	0.7300075
NM_144872	2732927	chr19	9004183	9016072	2.04528	1.6703	2.42026		chr19	9004183	9016072	2.73089	2.388085
NM_011842	2732929	chr19	9016409	9026790	13.208	12.2408	14.1751		chr19	9016409	9026790	15.5685	14.38825
NM_197993	2732933	chr19	9028339	9040700	2.42472	1.98567	2.86376		chr19	9028339	9040700	3.05	2.73736
NM_026007	2732937	chr19	9041530	9052670	32.9249	30.7802	35.0695		chr19	9041530	9052670	34.6345	33.7797
NM_009643	2732975	chr19	9063773	9093685	18.0071	17.5407	18.4735		chr19	9063773	9093685	25.8706	21.93885
NM_025610	2733009	chr19	9186208	9210056	3.2737	2.71269	3.83471		chr19	9186208	9210056	3.15476	3.21423
NM_001030317	2733151	chr19	9632095	9633738	1.24628	0.726113	1.76644		chr19	9632095	9633738	1.63149	1.438885
NM_016692	2733373	chr19	9946786	9974023	9.39523	8.59618	10.1943		chr19	9946786	9974023	13.9669	11.681065
NM_010239	2733459	chr19	10057192	10059582	236.577	228.848	244.305		chr19	10057192	10059582	212.538	224.5575
NM_011913	2733461	chr19	10059661	10076123	0.0787543	0	0.169692		chr19	10059661	10076123	0.0259074	0.05233085
NM_144538	2733473	chr19	10092717	10110076	4.19339	3.56478	4.82201		chr19	10092717	10110076	4.51044	4.351915
NM_021890	2733517	chr19	10116037	10134161	7.84124	7.11709	8.5654		chr19	10116037	10134161	10.9888	9.41502
NM_019699	2733535	chr19	10138653	10175993	8.35395	7.25345	9.45446		chr19	10138653	10175993	11.2307	9.792325
NM_146094	2733591	chr19	10257377	10271360	7.45629	6.76951	8.14308		chr19	10257377	10271360	11.3771	9.416695
NM_007999	2733601	chr19	10273628	10278433	5.57658	4.83469	6.31848		chr19	10273628	10278433	6.7698	6.17319
NM_026919	2733603	chr19	10278691	10282314	49.993	44.8796	55.1065		chr19	10278691	10282314	57.793	53.893
NM_001033481	2733609	chr19	10282761	10315238	6.56334	6.05697	7.06972		chr19	10282761	10315238	4.9062	5.73477
NM_198114	2733611	chr19	10319754	10379367	0.252226	0.153295	0.351157		chr19	10319754	10379367	0.382955	0.3175905
NM_173067	2733621	chr19	10463579	10527671	0.260815	0.113704	0.407925		chr19	10463579	10527671	0.866494	0.5636545
NM_133689	2733653	chr19	10548746	10557387	0.0374866	0	0.11246		chr19	10548746	10557387	0.110986	0.0742363
NM_025333	2733699	chr19	10575002	10599699	6.03752	5.38458	6.69047		chr19	10575002	10599699	5.82261	5.930065
NM_001164272	2733699	chr19	10599733	10622224	10.8265	10.0129	11.64		chr19	10599733	10622224	5.24806	8.03728
NM_026798	2733715	chr19	10624955	10630728	1.74538	1.15534	2.33543		chr19	10624955	10630728	1.6733	1.70934
NM_028411	2733743	chr19	10645374	10651587	2.97688	2.13489	3.81886		chr19	10645374	10651587	5.2294	4.10314
NM_201351	2733751	chr19	10652212	10664320	2.05488	1.63759	2.47216		chr19	10652212	10664320	2.69696	2.37592
NM_145496	2733763	chr19	10666686	10678748	1.91391	1.48325	2.34457		chr19	10666686	10678748	2.27138	2.092645
